0;2962;2024;12174301;688968;7794459;8540828;2779610;0;7360000;0;0;9391525;20541830;0;2757227;0;6647584;0;0;0;;;;;;;;;;;;;;;;;;;Abiego;22001
0;2966;2024;20700630;136374;3235418;8532448;1889040;0;16561418;0;0;9511240;15463704;0;1880694;0;24199690;0;0;0;19004444;344144;6678298;5575763;2523910;0;10163900;0;0;9451475;14476660;0;2202233;0;14898845;0;0;0;Abizanda;22002
0;2971;2024;6599100;200000;23032500;14685700;3477500;0;5760000;0;0;11786000;27497000;72000;1572800;0;11427000;0;0;1400000;;;;;;;;;;;;;;;;;;;Adahuesca;22003
0;2974;2024;5500000;250000;22940000;10969400;3750000;0;13235000;0;0;22552000;18782400;170000;400000;0;13240000;0;0;1500000;;;;;;;;;;;;;;;;;;;Agüero;22004
0;2984;2024;86421062;2000000;13938000;27744500;3229800;0;113605486;0;0;44812888;38670000;50000;6390500;0;156515460;0;0;500000;;;;;;;;;;;;;;;;;;;Aisa;22006
0;2992;2024;40822323;1000000;17290000;37410000;300000;0;41658544;21334030;0;23517334;65556247;450000;5400000;600000;63790000;0;0;0;;;;;;;;;;;;;;;;;;;Albalate de Cinca;22007
0;2997;2024;9458000;200000;4955000;7500000;0;0;8800000;0;0;3747600;17216300;38000;996000;0;8800000;0;0;0;;;;;;;;;;;;;;;;;;;Albalatillo;22008
0;3001;2024;39221000;2500000;16244000;29135000;2565000;0;8880000;0;0;34242000;42728000;25000;5300000;500000;15750000;0;0;0;;;;;;;;;;;;;;;;;;;Albelda;22009
0;3009;2024;4380000;550000;1004000;6321974;2130000;0;6570000;0;0;3392575;9478399;35000;280000;0;7770000;0;0;0;4335181;884123;1550444;6063065;1963400;0;9585000;0;0;3657191;8499994;27052;276736;0;8006257;0;0;0;Albero Alto;22011
0;3012;2024;7699482;619236;1330130;6240116;1928900;0;8682136;0;0;5779018;9044696;80000;1052000;862150;9682136;0;0;0;7557933;1053062;1078828;6475915;1872100;0;11720264;0;0;5833105;12356967;10964;912866;0;12584112;0;0;0;Albero Bajo;22012
